id,state,cwa,name,lon,lat,poi_dist_mi,method,polygons,vertices
TXZ189,TX,EWX,"Kendall",-98.70623,29.95255,12.85,poi,1,91
TXZ190,TX,EWX,"Blanco",-98.3932,30.32075,11.65,poi,1,44
TXZ191,TX,EWX,"Hays",-98.05181,30.06656,10.85,poi,1,98
TXZ192,TX,EWX,"Travis",-97.71797,30.25784,12.03,poi,1,223
TXZ193,TX,EWX,"Bastrop",-97.28407,30.11306,14.13,poi,1,77
TXZ194,TX,EWX,"Lee",-96.91007,30.2725,10.13,poi,1,237
TXZ195,TX,HGX,"Burleson",-96.62933,30.47602,11.24,poi,1,476
TXZ196,TX,HGX,"Brazos",-96.32275,30.68345,8.79,poi,1,587
TXZ197,TX,HGX,"Washington",-96.31892,30.2296,9.35,poi,1,488
TXZ198,TX,HGX,"Grimes",-95.99915,30.61601,10.11,poi,1,315
TXZ199,TX,HGX,"Montgomery",-95.6045,30.33596,11.87,poi,1,295
TXZ200,TX,HGX,"Northern Liberty",-94.88205,30.23956,13.68,poi,1,70
TXZ201,TX,LCH,"Hardin",-94.41203,30.32737,13.61,poi,1,323
TXZ202,TX,EWX,"Kinney",-100.40787,29.34798,17.83,poi,1,157
TXZ203,TX,EWX,"Uvalde",-99.762,29.35706,18.48,poi,1,76
TXZ204,TX,EWX,"Medina",-99.12824,29.33952,17.12,poi,1,112
TXZ205,TX,EWX,"Bexar",-98.52373,29.41759,16.88,poi,1,379
TXZ206,TX,EWX,"Comal",-98.20118,29.79021,9.56,poi,1,216
TXZ207,TX,EWX,"Guadalupe",-97.94217,29.56042,12.17,poi,1,340
TXZ208,TX,EWX,"Caldwell",-97.60963,29.81921,10.65,poi,1,258
TXZ209,TX,EWX,"Fayette",-96.97305,29.82297,13.02,poi,1,90
TXZ210,TX,HGX,"Colorado",-96.52242,29.63062,14.85,poi,1,219
TXZ211,TX,HGX,"Austin",-96.32514,29.95936,9.01,poi,1,474
TXZ212,TX,HGX,"Waller",-95.97925,29.88067,6.8,poi,1,374
TXZ213,TX,HGX,"Inland Harris",-95.50999,29.87983,15.59,poi,3,914
TXZ214,TX,HGX,"Chambers",-94.52405,29.72859,10.03,poi,17,1350
TXZ217,TX,EWX,"Maverick",-100.3349,28.8898,13.5,poi,1,321
TXZ218,TX,EWX,"Zavala",-99.76061,28.86621,15.36,poi,1,74
TXZ219,TX,EWX,"Frio",-99.10827,28.86782,15.41,poi,1,53
TXZ220,TX,EWX,"Atascosa",-98.5344,28.87829,16.27,poi,1,64
TXZ221,TX,EWX,"Wilson",-98.09444,29.18603,12.31,poi,1,79
TXZ222,TX,EWX,"Karnes",-97.88991,28.88519,11.55,poi,1,105
TXZ223,TX,EWX,"Gonzales",-97.51455,29.44485,13.76,poi,1,82
TXZ224,TX,EWX,"De Witt",-97.293,29.11002,12.5,poi,1,93
TXZ225,TX,EWX,"Lavaca",-96.91867,29.37911,14.59,poi,1,83
TXZ226,TX,HGX,"Wharton",-96.17762,29.27109,14.02,poi,1,252
TXZ227,TX,HGX,"Fort Bend",-95.7806,29.52366,13.87,poi,1,379
TXZ228,TX,EWX,"Dimmit",-99.75671,28.42254,15.28,poi,1,58
TXZ229,TX,CRP,"La Salle",-99.09835,28.33896,18.04,poi,1,54
TXZ230,TX,CRP,"McMullen",-98.56745,28.34907,14.19,poi,1,42
TXZ231,TX,CRP,"Live Oak",-98.10714,28.25704,13.77,poi,1,75
TXZ232,TX,CRP,"Bee",-97.67439,28.32084,11.55,poi,1,261
TXZ233,TX,CRP,"Goliad",-97.41185,28.66768,13.86,poi,1,347
TXZ234,TX,CRP,"Victoria",-96.95182,28.79746,12.68,poi,1,457
TXZ235,TX,HGX,"Inland Jackson",-96.63438,29.02012,10.85,poi,1,148
TXZ236,TX,HGX,"Inland Matagorda",-95.9568,28.96906,10.68,poi,1,144
TXZ237,TX,HGX,"Inland Brazoria",-95.62761,29.15031,9.81,poi,1,284
TXZ238,TX,HGX,"Inland Galveston",-95.10134,29.38367,4,poi,1,230
TXZ239,TX,CRP,"Webb",-99.17521,27.70627,22.74,poi,1,388
TXZ240,TX,CRP,"Duval",-98.5179,27.66026,17.36,poi,1,48
TXZ241,TX,CRP,"Jim Wells",-98.08218,27.91976,9.37,poi,1,83
TXZ242,TX,CRP,"Inland Kleberg",-97.89674,27.39428,9.84,poi,9,895
TXZ243,TX,CRP,"Inland Nueces",-97.74523,27.72579,11.42,poi,3,644
TXZ244,TX,CRP,"Inland San Patricio",-97.50889,28.01217,8.8,poi,1,855
TXZ245,TX,CRP,"Coastal Aransas",-96.8623,28.2436,3.36,poi,138,4078
TXZ246,TX,CRP,"Inland Refugio",-97.26792,28.31036,8.38,poi,1,324
TXZ247,TX,CRP,"Inland Calhoun",-96.8026,28.56129,5.62,poi,1,117
TXZ248,TX,BRO,"Zapata",-99.17809,27.07125,13.79,poi,1,168
TXZ249,TX,BRO,"Jim Hogg",-98.70764,27.0045,15.19,poi,1,75
TXZ250,TX,BRO,"Brooks",-98.20322,26.97573,13.33,poi,1,57
TXZ251,TX,BRO,"Inland Kenedy",-97.7818,27.06805,12.58,poi,1,311
TXZ252,TX,BRO,"Starr",-98.69698,26.56641,15.05,poi,1,297
TXZ253,TX,BRO,"Southern Hidalgo",-98.1181,26.26016,12.88,poi,1,427
TXZ254,TX,BRO,"Inland Willacy",-97.67227,26.46034,9.55,poi,1,89
TXZ255,TX,BRO,"Inland Cameron",-97.56274,26.15468,10.17,poi,2,464
TXZ259,TX,LCH,"Northern Jasper",-94.03952,30.96757,9.89,poi,1,375
TXZ260,TX,LCH,"Northern Newton",-93.72871,31.03525,9.1,poi,1,328
TXZ261,TX,LCH,"Southern Jasper",-93.99848,30.42344,6.46,poi,1,139
TXZ262,TX,LCH,"Southern Newton",-93.80649,30.44713,4.82,poi,1,164
TXZ270,TX,MAF,"Guadalupe Mountains Above 7000 Feet",-104.84161,31.93489,1.51,poi,1,632
TXZ271,TX,MAF,"Guadalupe and Delaware Mountains",-104.8054,31.87647,2.01,poi,1,4957
TXZ272,TX,MAF,"Van Horn and Highway 54 Corridor",-104.67339,31.03649,13.91,poi,1,1606
TXZ273,TX,MAF,"Eastern Culberson County",-104.35059,31.739,17.82,poi,1,3117
TXZ274,TX,MAF,"Reeves County Plains",-103.60828,31.18371,19.05,poi,1,491
TXZ275,TX,MAF,"Chinati Mountains",-104.35479,30.16485,6.93,poi,1,3867
TXZ276,TX,MAF,"Marfa Plateau",-104.53061,30.49647,10.96,poi,1,11516
TXZ277,TX,MAF,"Davis Mountains",-104.09684,30.60362,15.59,poi,1,7967
TXZ278,TX,MAF,"Davis Mountains Foothills",-103.54883,30.53424,11.03,poi,1,3786
TXZ279,TX,MAF,"Central Brewster County",-103.13574,30.09308,18.9,poi,1,11777
TXZ280,TX,MAF,"Chisos Basin",-103.30458,29.24193,2.58,poi,1,806
TXZ281,TX,MAF,"Presidio Valley",-104.20095,29.61262,7.78,poi,4,8779
TXZ282,TX,MAF,"Lower Brewster County",-102.96161,29.65726,12.44,poi,1,9091
TXZ300,TX,HGX,"Southern Liberty",-94.55555,29.98529,6.56,poi,1,54
TXZ313,TX,HGX,"Coastal Harris",-95.08632,29.6226,4.33,poi,5,1529
TXZ317,TX,AMA,"Palo Duro Canyon",-101.68232,34.96166,1.23,poi,1,5119
TXZ335,TX,HGX,"Coastal Jackson",-96.52717,28.76339,3.98,poi,2,487
TXZ336,TX,HGX,"Coastal Matagorda",-95.70698,28.8415,5.78,poi,1,1183
TXZ337,TX,HGX,"Coastal Brazoria",-95.39426,29.00787,6.76,poi,12,916
TXZ338,TX,HGX,"Coastal Galveston",-94.96275,29.39321,4.14,poi,5,716
TXZ342,TX,CRP,"Coastal Kleberg",-97.42059,27.50045,4.1,poi,42,2519
TXZ343,TX,CRP,"Coastal Nueces",-97.46017,27.62167,3.91,poi,22,1220
TXZ344,TX,CRP,"Coastal San Patricio",-97.27341,27.9537,4.99,poi,3,590
TXZ345,TX,CRP,"Aransas Islands",-96.95253,27.98701,0.94,poi,247,6251
TXZ346,TX,CRP,"Coastal Refugio",-96.88528,28.3591,3.56,poi,3,859
TXZ347,TX,CRP,"Coastal Calhoun",-96.67119,28.46707,4.64,poi,85,4529
TXZ351,TX,BRO,"Coastal Kenedy",-97.51771,27.17013,3.96,poi,372,10730
TXZ353,TX,BRO,"Northern Hidalgo",-98.16859,26.62068,11.15,poi,1,63
TXZ354,TX,BRO,"Coastal Willacy",-97.47965,26.55824,2.84,poi,92,2989
TXZ355,TX,BRO,"Coastal Cameron",-97.39929,26.30431,2.77,poi,124,2136
TXZ436,TX,HGX,"Matagorda Islands",-95.95912,28.67363,0.86,poi,81,4276
TXZ437,TX,HGX,"Brazoria Islands",-95.3787,28.88714,0.65,poi,32,1889
TXZ438,TX,HGX,"Galveston Island",-94.87628,29.25607,1.14,poi,11,2079
TXZ439,TX,HGX,"Bolivar Peninsula",-94.39149,29.56656,1.23,poi,15,1052
TXZ442,TX,CRP,"Kleberg Islands",-97.34236,27.35751,1.13,poi,92,1356
TXZ443,TX,CRP,"Nueces Islands",-97.16663,27.70201,0.86,poi,162,4689
TXZ447,TX,CRP,"Calhoun Islands",-96.77826,28.15844,1.82,poi,55,3018
TXZ451,TX,BRO,"Kenedy Island",-97.36905,26.82365,0.84,poi,82,4144
TXZ454,TX,BRO,"Willacy Island",-97.2353,26.4219,0.5,poi,19,1125
TXZ455,TX,BRO,"Cameron Island",-97.15579,25.98453,0.53,poi,21,1189
TXZ515,TX,LCH,"Upper Jefferson",-94.33783,30.0078,6.37,poi,1,176
TXZ516,TX,LCH,"Northern Orange",-93.7937,30.18199,4.26,poi,1,164
TXZ615,TX,LCH,"Lower Jefferson",-94.14878,29.81233,11.02,poi,2,588
TXZ616,TX,LCH,"Southern Orange",-93.90797,30.06308,4.62,poi,5,441
UTZ478,UT,SLC,"Salt Lake Desert",-112.96791,40.93083,56.13,poi,1,807
UTZ479,UT,SLC,"Wasatch Mountains",-111.5298,41.63075,25.29,poi,1,660
UTZ480,UT,SLC,"Uinta Mountains",-110.99798,40.78975,12.5,poi,1,176
UTZ481,UT,SLC,"Western Ashley National Forest",-110.40229,40.65044,9.21,poi,1,188
UTZ482,UT,SLC,"Western Uintah Basin",-110.43947,40.2393,16.6,poi,1,40
UTZ483,UT,SLC,"Southern Ashley National Forest",-110.49272,39.90177,6.73,poi,1,45
UTZ484,UT,SLC,"Tavaputs Plateau",-110.21683,39.65159,10.54,poi,1,254
UTZ485,UT,GJT,"Eastern Ashley National Forest",-109.705,40.7894,14.3,poi,1,167
UTZ486,UT,GJT,"Eastern Uintah Basin",-109.41657,40.29755,19.21,poi,1,176
UTZ487,UT,GJT,"Book Cliffs",-109.57007,39.61963,19.79,poi,1,511
UTZ488,UT,SLC,"Manti National Forest",-111.39953,39.15781,10.7,poi,1,223
UTZ489,UT,SLC,"San Rafael Swell",-110.6978,38.90529,27.83,poi,1,517
UTZ490,UT,GJT,"Colorado River Basin",-109.7075,38.81635,18.46,poi,1,1471
UTZ491,UT,GJT,"Southeast Utah",-109.6283,37.63588,32.01,poi,1,1713
UTZ492,UT,SLC,"Central Utah West Desert",-113.17695,39.23907,45.94,poi,1,504
UTZ493,UT,SLC,"Central Utah Mountains",-111.92874,38.57199,28.72,poi,1,291
UTZ494,UT,SLC,"Henry Mountains",-110.78797,38.18422,21.73,poi,1,161
UTZ495,UT,SLC,"Color Country West Desert",-113.16658,38.19222,26.35,poi,1,275
UTZ496,UT,SLC,"Color Country Mountains",-112.33991,37.80602,22.93,poi,1,657
UTZ497,UT,SLC,"Mojave Desert",-113.81712,37.18794,12.89,poi,1,324
UTZ498,UT,SLC,"Grand Staircase",-111.13536,37.33333,22.83,poi,1,1339
VAZ001,VA,MRX,"Lee",-83.00847,36.75489,6.31,poi,1,330
VAZ002,VA,MRX,"Wise",-82.61034,36.98857,7.35,poi,1,339
VAZ003,VA,RLX,"Dickenson",-82.36322,37.13201,8.73,poi,1,245
VAZ004,VA,RLX,"Buchanan",-82.06217,37.2604,9.94,poi,1,440
VAZ005,VA,MRX,"Scott",-82.53242,36.7411,9.77,poi,1,152
VAZ006,VA,MRX,"Russell",-81.93756,36.99058,6.91,poi,1,355
VAZ007,VA,RNK,"Tazewell",-81.65794,37.08639,8,poi,1,398
VAZ008,VA,MRX,"Washington",-81.87016,36.74727,9.12,poi,1,186
VAZ009,VA,RNK,"Smyth",-81.50717,36.85003,9.49,poi,1,209
VAZ010,VA,RNK,"Bland",-81.09213,37.15612,8.24,poi,1,308
VAZ011,VA,RNK,"Giles",-80.5737,37.35124,6.3,poi,1,254
VAZ012,VA,RNK,"Wythe",-81.1507,36.90077,8.58,poi,1,232
VAZ013,VA,RNK,"Pulaski",-80.7341,37.06705,8.21,poi,1,279
VAZ014,VA,RNK,"Montgomery",-80.35304,37.19422,8.82,poi,1,307
VAZ015,VA,RNK,"Grayson",-81.08013,36.66752,6.92,poi,2,236
VAZ016,VA,RNK,"Carroll",-80.75845,36.71514,9.65,poi,1,212
VAZ017,VA,RNK,"Floyd",-80.45071,36.88571,6.95,poi,1,351
VAZ018,VA,RNK,"Craig",-80.164,37.49793,6.88,poi,1,230
VAZ019,VA,RNK,"Alleghany",-80.01948,37.80386,8.39,poi,1,313
VAZ020,VA,RNK,"Bath",-79.7306,38.06185,10.93,poi,1,306
VAZ022,VA,RNK,"Roanoke",-80.0613,37.28278,7.65,poi,1,218
VAZ023,VA,RNK,"Botetourt",-79.80594,37.57198,9.14,poi,1,302
VAZ024,VA,RNK,"Rockbridge",-79.42661,37.86812,10.18,poi,1,320
VAZ025,VA,LWX,"Augusta",-79.1526,38.18303,14.36,poi,1,252
VAZ026,VA,LWX,"Rockingham",-78.92283,38.5356,12.6,poi,1,243
VAZ027,VA,LWX,"Shenandoah",-78.5562,38.85582,7.96,poi,1,368
VAZ028,VA,LWX,"Frederick",-78.23646,39.22766,8.85,poi,1,378
VAZ029,VA,LWX,"Page",-78.49975,38.63461,5.78,poi,1,153
VAZ030,VA,LWX,"Warren",-78.19932,38.9355,5.51,poi,1,167
VAZ031,VA,LWX,"Clarke",-77.98236,39.11443,6.08,poi,1,164
VAZ032,VA,RNK,"Patrick",-80.25033,36.67899,9.21,poi,1,312
VAZ033,VA,RNK,"Franklin",-79.83774,36.98571,12.37,poi,1,452
VAZ034,VA,RNK,"Bedford",-79.53966,37.28407,11.71,poi,1,556
VAZ035,VA,RNK,"Amherst",-79.18192,37.63146,8.75,poi,1,413
VAZ036,VA,LWX,"Nelson",-78.85328,37.76758,8.75,poi,1,272
VAZ037,VA,LWX,"Albemarle",-78.54304,38.04029,11.92,poi,1,152
VAZ038,VA,LWX,"Greene",-78.45594,38.28444,4.53,poi,1,94
VAZ039,VA,LWX,"Madison",-78.25763,38.38878,7.57,poi,1,244
VAZ040,VA,LWX,"Rappahannock",-78.12893,38.67779,5.65,poi,1,137
VAZ043,VA,RNK,"Henry",-79.8934,36.67425,9.08,poi,1,176
VAZ044,VA,RNK,"Pittsylvania",-79.40613,36.79564,13.53,poi,1,258
VAZ045,VA,RNK,"Campbell",-79.12121,37.24372,10.05,poi,1,380
VAZ046,VA,RNK,"Appomattox",-78.8076,37.35637,8.47,poi,1,251
VAZ047,VA,RNK,"Buckingham",-78.5408,37.55078,10.66,poi,1,365
VAZ048,VA,AKQ,"Fluvanna",-78.27513,37.83621,8.08,poi,1,123
VAZ050,VA,LWX,"Orange",-77.98601,38.22943,6.33,poi,1,331
VAZ051,VA,LWX,"Culpeper",-77.98812,38.4962,8.26,poi,1,439
VAZ053,VA,LWX,"Fairfax",-77.33504,38.87079,7.59,poi,3,443
VAZ054,VA,LWX,"Arlington/Falls Church/Alexandria",-77.0951,38.87612,1.93,poi,1,130
VAZ055,VA,LWX,"Stafford",-77.50193,38.43178,6.86,poi,3,1038
VAZ056,VA,LWX,"Spotsylvania",-77.65249,38.18822,9.17,poi,1,280
VAZ057,VA,LWX,"King George",-77.13884,38.23658,4.63,poi,3,929
VAZ058,VA,RNK,"Halifax",-78.92937,36.73252,13.15,poi,2,375
VAZ059,VA,RNK,"Charlotte",-78.60399,37.02797,7.75,poi,1,317
VAZ060,VA,AKQ,"Prince Edward",-78.41335,37.2008,7.16,poi,1,338
VAZ061,VA,AKQ,"Cumberland",-78.21668,37.51956,5.44,poi,1,228
VAZ062,VA,AKQ,"Goochland",-78.01754,37.77182,5.94,poi,1,230
VAZ064,VA,AKQ,"Caroline",-77.35365,38.0299,10.29,poi,1,493
VAZ065,VA,AKQ,"Mecklenburg",-78.38324,36.69418,10.25,poi,1,305
VAZ066,VA,AKQ,"Lunenburg",-78.29827,36.9748,8.55,poi,1,319
VAZ067,VA,AKQ,"Nottoway",-78.05029,37.13487,7.85,poi,1,199
VAZ068,VA,AKQ,"Amelia",-78.00944,37.35655,7.29,poi,1,326
VAZ069,VA,AKQ,"Powhatan",-77.89866,37.55778,5.43,poi,1,266
VAZ075,VA,AKQ,"Westmoreland",-76.9842,38.15453,3.18,poi,13,5236
VAZ076,VA,AKQ,"Richmond",-76.61296,37.88848,3.75,poi,8,2665
VAZ077,VA,AKQ,"Northumberland",-76.4915,37.88754,2.68,poi,9,10150
VAZ078,VA,AKQ,"Lancaster",-76.52735,37.79571,2.71,poi,5,5254
VAZ079,VA,AKQ,"Brunswick",-77.84176,36.75188,10.26,poi,1,157
VAZ080,VA,AKQ,"Dinwiddie",-77.60721,37.07086,10.81,poi,1,303
VAZ081,VA,AKQ,"Prince George",-77.2511,37.19691,7.62,poi,1,198
VAZ082,VA,AKQ,"Charles City",-77.13073,37.37782,4.7,poi,2,365
VAZ083,VA,AKQ,"New Kent",-77.05367,37.50605,4.6,poi,1,405
VAZ084,VA,AKQ,"Gloucester",-76.55331,37.47754,5.01,poi,14,8709
VAZ085,VA,AKQ,"Middlesex",-76.68635,37.71575,2.68,poi,4,4476
VAZ086,VA,AKQ,"Mathews",-76.40317,37.47614,2.26,poi,15,7677
VAZ087,VA,AKQ,"Greensville",-77.59182,36.6303,5.82,poi,1,228
VAZ088,VA,AKQ,"Sussex",-77.22068,36.94487,7.98,poi,1,200
VAZ089,VA,AKQ,"Surry",-76.86803,37.08199,5.64,poi,23,2705
VAZ090,VA,AKQ,"James City",-76.81088,37.38189,3.61,poi,4,905
VAZ092,VA,AKQ,"Southampton",-77.11433,36.69004,10.06,poi,1,332
VAZ097,VA,AKQ,"Chesapeake",-76.30077,36.67403,8.37,poi,1,111
VAZ098,VA,AKQ,"Virginia Beach",-76.03899,36.769,4.47,poi,70,3267
VAZ099,VA,AKQ,"Accomack",-75.55892,37.92806,4.4,poi,364,16181
VAZ100,VA,AKQ,"Northampton",-75.88526,37.42867,2.33,poi,400,13644
VAZ501,VA,LWX,"Northern Fauquier",-77.87981,38.85946,8.92,poi,1,241
VAZ502,VA,LWX,"Southern Fauquier",-77.72012,38.60812,7.33,poi,1,195
VAZ503,VA,LWX,"Western Highland",-79.5957,38.51662,3.47,poi,1,163
VAZ504,VA,LWX,"Eastern Highland",-79.53232,38.31327,7.15,poi,1,141
VAZ505,VA,LWX,"Western Loudoun",-77.73429,39.06399,6.73,poi,1,209
VAZ506,VA,LWX,"Eastern Loudoun",-77.51477,39.00362,5.66,poi,1,139
VAZ507,VA,LWX,"Northern Virginia Blue Ridge",-78.47616,38.45861,4.17,poi,1,34
VAZ508,VA,LWX,"Central Virginia Blue Ridge",-79.06071,37.89794,4.68,poi,1,86
VAZ509,VA,AKQ,"Western Louisa",-78.11304,38.03833,6.93,poi,1,123
VAZ510,VA,AKQ,"Eastern Louisa",-77.86592,37.94074,7.89,poi,1,118
VAZ511,VA,AKQ,"Western Hanover",-77.61214,37.82,7.57,poi,1,293
VAZ512,VA,AKQ,"Eastern Hanover",-77.30138,37.63978,4.64,poi,1,304
VAZ513,VA,AKQ,"Western Chesterfield",-77.66364,37.40696,7.62,poi,1,211
VAZ514,VA,AKQ,"Eastern Chesterfield (Including Col. Heights)",-77.45944,37.30374,5.29,poi,1,239
VAZ515,VA,AKQ,"Western Henrico (Including the City of Richmond)",-77.53452,37.61431,4.7,poi,1,362
VAZ516,VA,AKQ,"Eastern Henrico",-77.30521,37.48107,5.12,poi,1,365
VAZ517,VA,AKQ,"Western King William",-77.21074,37.79624,4.87,poi,1,320
VAZ518,VA,AKQ,"Eastern King William",-77.01016,37.64427,3.94,poi,1,277
VAZ519,VA,AKQ,"Western King and Queen",-77.01426,37.79069,3.16,poi,1,244
VAZ520,VA,AKQ,"Eastern King and Queen",-76.83574,37.71637,4.53,poi,1,290
VAZ521,VA,AKQ,"Western Essex",-77.00165,37.98761,3.77,poi,2,1262
VAZ522,VA,AKQ,"Eastern Essex",-76.87626,37.83167,2.8,poi,3,978
VAZ523,VA,AKQ,"York",-76.68663,37.32131,2.43,poi,2,3347
VAZ524,VA,AKQ,"Newport News",-76.55894,37.14974,2.48,poi,4,534
VAZ525,VA,AKQ,"Hampton/Poquoson",-76.40874,37.05462,2.18,poi,7,3362
VAZ526,VA,LWX,"Northwest Prince William",-77.63118,38.85364,3.74,poi,1,98
VAZ527,VA,LWX,"Central and Southeast Prince William/Manassas/Manassas Park",-77.48858,38.6808,6.07,poi,7,680
VAZ528,VA,AKQ,"Isle of Wight",-76.70883,36.91252,6.47,poi,1,855
VAZ529,VA,AKQ,"Suffolk",-76.63332,36.67225,8.39,poi,6,2202
VAZ530,VA,AKQ,"Norfolk",-76.22905,36.87072,2,poi,4,1626
VAZ531,VA,AKQ,"Portsmouth",-76.32231,36.81976,1.67,poi,7,1117
VTZ030,VT,BTV,"Champlain Valley",-73.06469,44.82415,13.14,poi,1,566
VTZ031,VT,BTV,"Northeast Kingdom",-71.99859,44.75429,17.25,poi,1,475
VTZ032,VT,BTV,"Central Vermont",-72.56128,44.21319,20.73,poi,1,523
VTZ033,VT,BTV,"Northern Taconics",-73.09937,43.60029,8.2,poi,1,206
VTZ034,VT,BTV,"South Central Greens",-72.76575,43.7605,10.64,poi,1,149
VTZ035,VT,BTV,"Lower Connecticut Valley North",-72.52735,43.45775,6.66,poi,1,200
VTZ036,VT,ALY,"Southern Taconics",-73.13026,43.21353,6.43,poi,1,58
VTZ037,VT,ALY,"Southern Greens",-72.90683,42.95752,11.92,poi,1,161
VTZ038,VT,ALY,"Lower Connecticut Valley South",-72.55246,43.16576,4.75,poi,1,319
WAZ630,WA,PQR,"Southern Washington Coast and Willapa Hills",-123.52253,46.48769,14.74,poi,10,2953
WAZ631,WA,PQR,"Cowlitz River Lowlands and Eastern Willapa Hills",-123.03601,46.28029,7.4,poi,1,96
WAZ632,WA,PQR,"Cowlitz County Foothills",-122.64044,46.13031,11.53,poi,1,442
WAZ633,WA,PQR,"Clark County Lowlands and Swift Reservoir Region",-122.51499,45.77713,11.66,poi,1,370
WAZ634,WA,PQR,"Southern Gifford Pinchot National Forest",-121.89762,46.19351,8.12,poi,1,894
WAZ635,WA,PQR,"Mt. Adams Ranger District of the Gifford-Pinchot National Forest",-121.64927,45.94459,7.32,poi,1,576
WAZ636,WA,PQR,"Western Columbia River Gorge in Oregon and Washington",-122.05648,45.67143,6.64,poi,1,713
WAZ649,WA,SEW,"North and Central Coastal Strip",-123.94084,46.87134,3.45,poi,101,3586
WAZ650,WA,SEW,"North Coastal Lowlands",-124.38645,48.03903,9.65,poi,1,648
WAZ651,WA,SEW,"Central Coastal Lowlands",-123.77012,47.1416,9.11,poi,1,165
WAZ652,WA,SEW,"West Portion of the Olympic Mountains",-123.69807,47.78999,5.72,poi,1,494
WAZ653,WA,SEW,"Strait of Juan De Fuca and Northwest Interior Lowlands",-122.64326,48.90048,4.83,poi,224,15442
WAZ654,WA,SEW,"Central and South Puget Sound Lowlands",-122.83206,47.53,6.27,poi,25,9676
WAZ655,WA,SEW,"Black Hills and Southwest Interior Lowlands",-123.00075,46.79819,15.12,poi,1,905
WAZ656,WA,SEW,"Northeast Puget Sound Lowlands Generally Below 1500 Feet",-121.99705,47.90702,8.82,poi,1,915
WAZ657,WA,SEW,"Southeast Puget Sound Lowlands Generally Below 1500 Feet",-122.13121,47.22042,10.4,poi,1,632
WAZ658,WA,SEW,"West Slopes of the North Cascades Generally above 1500 Feet",-121.09341,48.76157,16.48,poi,2,1572
WAZ659,WA,SEW,"West Slopes of the Central Cascades Generally above 1500 Feet",-121.82435,46.91141,14.35,poi,1,1808
WAZ661,WA,SEW,"East Portion of the Olympic Mountains",-123.25559,47.78753,12.81,poi,1,606
WAZ690,WA,PDT,"Kittitas Valley",-120.24626,46.91951,12.63,poi,1,1208
WAZ691,WA,PDT,"Lower Columbia Basin",-119.40315,46.33329,27.9,poi,1,1564
WAZ692,WA,PDT,"Blue Mountains of Washington",-117.63091,46.16988,11.01,poi,1,570
WAZ693,WA,PDT,"Southeast Washington Grande Ronde Valley",-117.01282,46.03793,2.82,poi,1,402
WAZ694,WA,PDT,"Yakama Alpine District",-121.10679,46.18062,16.57,poi,1,1047
WAZ695,WA,PDT,"East Washington South Central Cascade Mountains",-121.12958,46.87972,15.41,poi,1,1939
WAZ696,WA,OTX,"East Washington Central Cascades",-120.7819,47.92366,14.87,poi,1,2632
WAZ697,WA,OTX,"East Portion of North Cascades National Park / Lake Chelan National Recreation Area",-120.76557,48.41928,4.63,poi,1,641
WAZ698,WA,OTX,"East Washington North Cascades",-120.00215,48.81006,13.08,poi,1,1058
WAZ699,WA,OTX,"Okanogan  Highlands & Kettle Mountains",-118.54259,48.74081,17.89,poi,1,277
WAZ700,WA,OTX,"Selkirk Mountains of Northeast Washington",-117.351,48.78833,14.54,poi,1,223
WAZ701,WA,OTX,"Foothills of Northeast Washington",-117.88702,48.06913,15.17,poi,1,1084
WAZ702,WA,OTX,"Colville Reservation",-118.66763,48.21953,18.01,poi,1,711
WAZ703,WA,OTX,"Okanogan Valley",-119.58451,48.19756,8.76,poi,1,589
WAZ704,WA,OTX,"Methow Valley",-120.15386,48.41818,4.54,poi,1,274
WAZ705,WA,OTX,"Central Washington Cascade Foothills",-120.09143,47.84301,6.73,poi,1,1262
WAZ706,WA,OTX,"Waterville Plateau",-119.30349,47.83043,15.16,poi,1,543
WAZ707,WA,OTX,"Western Columbia Basin",-119.41487,47.12271,22.6,poi,1,383
WAZ708,WA,OTX,"Eastern Columbia Basin / Palouse / Spokane Area",-117.81441,47.28009,36.4,poi,1,1192
WAZ709,WA,OTX,"Lower Palouse / Snake River",-117.62715,46.51591,10.9,poi,1,700
WIZ001,WI,DLH,"Douglas",-91.92235,46.41341,17.66,poi,18,951
WIZ002,WI,DLH,"Bayfield",-91.23681,46.37673,14.87,poi,5,1257
WIZ003,WI,DLH,"Ashland",-90.70503,46.13151,10.39,poi,19,1833
WIZ004,WI,DLH,"Iron",-90.34985,46.37115,9.51,poi,1,253
WIZ005,WI,GRB,"Vilas",-89.67525,46.07129,11.92,poi,1,120
WIZ006,WI,DLH,"Burnett",-92.25403,45.87848,10.53,poi,1,292
WIZ007,WI,DLH,"Washburn",-91.78742,45.92115,11.82,poi,1,83
WIZ008,WI,DLH,"Sawyer",-91.21337,45.87323,15.78,poi,1,100
WIZ009,WI,DLH,"Price",-90.361,45.67951,15.31,poi,1,76
WIZ010,WI,GRB,"Oneida",-89.63041,45.72747,11.84,poi,1,123
WIZ011,WI,GRB,"Forest",-88.7099,45.55215,11.92,poi,1,155
WIZ012,WI,GRB,"Florence",-88.488,45.85506,8.99,poi,1,310
WIZ013,WI,GRB,"Northern Marinette County",-88.17557,45.54471,11.92,poi,1,335
WIZ014,WI,MPX,"Polk",-92.40405,45.48941,12.03,poi,1,220
WIZ015,WI,MPX,"Barron",-91.84836,45.42377,14.86,poi,1,76
